Sample in Buffer,Sample in Window,TRIGGER,dbg_pfwd_wr[15:0],dbg_pfwd_drop[15:0],dbg_stack_txen,dbg_gmii_rx_dv,dbg_gmii_rxd[7:0],dbg_arp_rx_done,dbg_arp_rx_type,dbg_udp_rec_done,dbg_icmp_rec_done,dbg_rec_byte_num[15:0],dbg_udp_src_port[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
0,0,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
1,1,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
2,2,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
3,3,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
4,4,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
5,5,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
6,6,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
7,7,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
8,8,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
9,9,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
10,10,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
11,11,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
12,12,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
13,13,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
14,14,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
15,15,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
16,16,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
17,17,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
18,18,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
19,19,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
20,20,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
21,21,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
22,22,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
23,23,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
24,24,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
25,25,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
26,26,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
27,27,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
28,28,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
29,29,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
30,30,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
31,31,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
32,32,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
33,33,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
34,34,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
35,35,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
36,36,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
37,37,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
38,38,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
39,39,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
40,40,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
41,41,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
42,42,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
43,43,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
44,44,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
45,45,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
46,46,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
47,47,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
48,48,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
49,49,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
50,50,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
51,51,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
52,52,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
53,53,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
54,54,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
55,55,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
56,56,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
57,57,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
58,58,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
59,59,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
60,60,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
61,61,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
62,62,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
63,63,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
64,64,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
65,65,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
66,66,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
67,67,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
68,68,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
69,69,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
70,70,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
71,71,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
72,72,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
73,73,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
74,74,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
75,75,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
76,76,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
77,77,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
78,78,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
79,79,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
80,80,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
81,81,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
82,82,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
83,83,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
84,84,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
85,85,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
86,86,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
87,87,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
88,88,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
89,89,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
90,90,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
91,91,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
92,92,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
93,93,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
94,94,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
95,95,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
96,96,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
97,97,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
98,98,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
99,99,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
100,100,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
101,101,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
102,102,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
103,103,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
104,104,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
105,105,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
106,106,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
107,107,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
108,108,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
109,109,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
110,110,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
111,111,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
112,112,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
113,113,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
114,114,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
115,115,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
116,116,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
117,117,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
118,118,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
119,119,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
120,120,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
121,121,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
122,122,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
123,123,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
124,124,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
125,125,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
126,126,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
127,127,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
128,128,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
129,129,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
130,130,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
131,131,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
132,132,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
133,133,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
134,134,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
135,135,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
136,136,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
137,137,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
138,138,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
139,139,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
140,140,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
141,141,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
142,142,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
143,143,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
144,144,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
145,145,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
146,146,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
147,147,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
148,148,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
149,149,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
150,150,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
151,151,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
152,152,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
153,153,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
154,154,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
155,155,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
156,156,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
157,157,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
158,158,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
159,159,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
160,160,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
161,161,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
162,162,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
163,163,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
164,164,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
165,165,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
166,166,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
167,167,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
168,168,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
169,169,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
170,170,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
171,171,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
172,172,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
173,173,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
174,174,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
175,175,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
176,176,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
177,177,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
178,178,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
179,179,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
180,180,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
181,181,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
182,182,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
183,183,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
184,184,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
185,185,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
186,186,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
187,187,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
188,188,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
189,189,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
190,190,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
191,191,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
192,192,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
193,193,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
194,194,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
195,195,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
196,196,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
197,197,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
198,198,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
199,199,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
200,200,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
201,201,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
202,202,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
203,203,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
204,204,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
205,205,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
206,206,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
207,207,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
208,208,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
209,209,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
210,210,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
211,211,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
212,212,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
213,213,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
214,214,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
215,215,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
216,216,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
217,217,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
218,218,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
219,219,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
220,220,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
221,221,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
222,222,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
223,223,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
224,224,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
225,225,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
226,226,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
227,227,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
228,228,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
229,229,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
230,230,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
231,231,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
232,232,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
233,233,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
234,234,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
235,235,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
236,236,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
237,237,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
238,238,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
239,239,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
240,240,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
241,241,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
242,242,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
243,243,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
244,244,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
245,245,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
246,246,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
247,247,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
248,248,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
249,249,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
250,250,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
251,251,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
252,252,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
253,253,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
254,254,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
255,255,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
256,256,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
257,257,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
258,258,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
259,259,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
260,260,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
261,261,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
262,262,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
263,263,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
264,264,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
265,265,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
266,266,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
267,267,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
268,268,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
269,269,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
270,270,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
271,271,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
272,272,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
273,273,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
274,274,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
275,275,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
276,276,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
277,277,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
278,278,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
279,279,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
280,280,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
281,281,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
282,282,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
283,283,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
284,284,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
285,285,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
286,286,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
287,287,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
288,288,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
289,289,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
290,290,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
291,291,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
292,292,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
293,293,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
294,294,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
295,295,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
296,296,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
297,297,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
298,298,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
299,299,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
300,300,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
301,301,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
302,302,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
303,303,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
304,304,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
305,305,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
306,306,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
307,307,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
308,308,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
309,309,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
310,310,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
311,311,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
312,312,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
313,313,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
314,314,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
315,315,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
316,316,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
317,317,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
318,318,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
319,319,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
320,320,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
321,321,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
322,322,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
323,323,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
324,324,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
325,325,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
326,326,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
327,327,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
328,328,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
329,329,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
330,330,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
331,331,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
332,332,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
333,333,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
334,334,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
335,335,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
336,336,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
337,337,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
338,338,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
339,339,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
340,340,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
341,341,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
342,342,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
343,343,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
344,344,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
345,345,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
346,346,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
347,347,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
348,348,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
349,349,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
350,350,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
351,351,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
352,352,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
353,353,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
354,354,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
355,355,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
356,356,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
357,357,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
358,358,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
359,359,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
360,360,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
361,361,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
362,362,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
363,363,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
364,364,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
365,365,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
366,366,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
367,367,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
368,368,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
369,369,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
370,370,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
371,371,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
372,372,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
373,373,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
374,374,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
375,375,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
376,376,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
377,377,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
378,378,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
379,379,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
380,380,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
381,381,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
382,382,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
383,383,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
384,384,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
385,385,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
386,386,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
387,387,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
388,388,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
389,389,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
390,390,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
391,391,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
392,392,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
393,393,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
394,394,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
395,395,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
396,396,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
397,397,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
398,398,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
399,399,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
400,400,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
401,401,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
402,402,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
403,403,0,0004,0000,0,0,dd,0,0,0,0,0000,04d2
